chr	start	end	ID	gene	mean	BMS_53_50ng.ready.bam	BMS.58_50ng.ready.bam	UA1.381_50ng.ready.bam	HD827.ready.bam	HD832.ready.bam	ALL558A73_50M.ready.bam	ALL558A74_50M.ready.bam	ALL558A75_50M.ready.bam	ALL558A76_50M.ready.bam	len	gc	IC1	IC2	IC3	sd
chr1	6259621	6259633	15	RPL22_Exon1_NM_000983.4	-0.141825409439537	9.84788758152776	8.41750009878055	14.7109448561737	6.44739538027063	7.76950009814972	10.3619043382146	9.76688476666689	10.6727438199744	9.42308685299941	12	0.583333333333333	-0.589186119784156	0.906798757749417	1.78072613359448	0.97241734039239
chr1	6304425	6304506	16	HES3_Exon2_NM_001024598.4	-0.134494557054495	1.54540974763101	1.12801593371477	1.49018199228052	1.15802080683608	1.8612269124012	1.56045480263199	1.64802740756792	1.741792404862	1.49393809998763	81	0.555555555555556	-0.558731517266015	-0.151722468890996	0.723140176487934	0.968288623810329
chr1	6304607	6304689	17	HES3_Exon3_NM_001024598.4	0.0748103456495986	1.53834383999342	1.40022790374842	1.21550811590835	1.35707261144639	2.35870652979682	1.9384642081701	1.87753781846961	2.00800387027172	1.6619456029458	82	0.51219512195122	0.310785052179168	-0.830441353981534	0.0901166506916485	0.966720851550663
chr1	6305169	6305567	18	HES3_Exon4_NM_001024598.4	0.097149577273966	1.122151910143	0.923839201412105	1.9387722376451	0.743107874946091	1.35634388648101	1.10455909882249	1.40377370481181	1.5392765281546	1.48051130407003	398	0.758793969849246	0.403589051488838	-0.573902194003245	0.276534697820439	0.986271817145469
chr1	6478932	6479213	19	HES2_Exon4_NM_019089.5	0.128081419176063	1.09105316321376	0.733636069272263	1.89864091153498	0.865165056755019	1.30411473889441	1.35816028034316	1.59277032772072	1.64163186798464	1.49406020811841	281	0.775800711743772	0.532089381437421	-1.26627654168108	0.834956723366079	1.0146942050956
chr1	6479300	6479400	20	HES2_Exon3_NM_019089.5	-0.0630574464282163	1.63093898421051	1.18443015383487	2.49205324303339	1.23308836025712	1.78916048260192	1.51228621598853	2.07651453353558	2.04655815054212	1.90866302719246	100	0.63	-0.261959914879547	-0.191900641942648	1.09117767901888	0.947258954974922
chr1	6479666	6479762	21	HES2_Exon2_NM_019089.5	-0.335276309426364	1.29429619227589	0.933641807691258	2.41003994346474	1.0002740434492	1.517966081676	1.19145294273541	1.58760260308898	1.66470476774939	1.7666661384507	96	0.697916666666667	-1.39284031392616	-0.828752266966399	0.50564830365798	1.13303540968314
chr1	6479835	6479880	22	HES2_Exon1_NM_019089.5	-0.320572335093206	1.73612623031293	1.25643345572038	3.22762955311111	1.31379277348551	1.97759675831571	2.59899178502883	3.07929964462065	3.31741865778317	3.44272734071472	45	0.777777777777778	-1.33175550819921	-2.80138901381997	1.19883857945397	1.11932948175158
chr1	6748128	6748129	23	DNAJC11_CNV179_NM_XXX	NA	80.9431958846825	75.386007343223	46.8796914918731	76.5753502260128	51.4185516495549	7.66413042767349	8.76310189368581	9.25454216785361	9.39966575891573	1	1	NA	NA	NA	0.930017141332208
chr1	7773379	7773380	24	CAMTA1_CNV180_NM_XXX	NA	74.9861630696984	79.0828211648618	63.5701173690021	85.7377751527884	69.4127138768696	11.6801347717744	13.1601353527084	12.950147932869	14.2712533283206	1	1	NA	NA	NA	0.930017141332208
chr1	8073269	8074456	25	ERRFI1_Exon4_NM_018948.4	0.187818146306216	0.95861311550582	0.983331591637166	0.633495048781066	0.820691052481632	0.839184556515231	0.898956656431444	0.783882069901449	0.821885266169163	0.747291409656666	1187	0.475147430497051	0.780254012905834	1.36617649634983	-1.07812355379192	1.07726732504984
chr1	8075367	8075444	26	ERRFI1_Exon3_NM_018948.4	0.275750061486666	2.21689857567107	2.36805071768079	1.46634934832245	1.85202901008466	1.86710168592419	1.91543540194998	1.73524779364207	1.88470650877625	1.50138338177961	77	0.441558441558442	1.1455500773776	0.704620381376583	-0.54441083289734	1.181391733244
chr1	8075554	8075679	27	ERRFI1_Exon2_NM_018948.4	0.12464704212663	1.45609202104638	1.61065104150617	1.05772303928539	1.25407492014526	1.18854704701455	1.25299335535948	1.18063444877192	1.1189921590339	0.888377712656594	125	0.448	0.517821928971552	0.950460217122861	-0.437306579166746	1.01143353974358
chr1	9102956	9102957	28	SLC2A5_CNV181_NM_XXX	NA	85.2499696090291	62.1209695126366	59.3321095444019	74.7582212600881	40.4635565111638	15.6961391158753	17.3094486168564	17.1115863573401	15.3330095934473	1	1	NA	NA	NA	0.930017141332208
chr1	9779981	9779982	29	PIK3CD_CNV1_NM_XXX	NA	118.214901200056	100.973757912605	128.65754618138	88.245924993079	118.080862491679	103.128539034774	154.918016869647	141.830517048951	137.903401964691	1	0	NA	NA	NA	0.930017141332208
chr1	9784112	9784114	30	PIK3CD_Exon21_NM_005026.5	NA	76.5357966060288	52.1903127760774	95.8522263539192	56.8812553065887	79.9248475096662	77.5609999280557	82.5992024784696	89.1914265304549	85.6899762208132	2	1	NA	NA	NA	0.930017141332208
chr1	9787029	9787030	31	PIK3CD_CNV2_NM_XXX	NA	115.59863678807	88.578558628287	97.9450697240921	109.386045075528	124.886944577659	126.550121621745	118.379288125657	121.986045756138	118.604420439741	1	1	NA	NA	NA	0.930017141332208
chr1	10292386	10292492	32	KIF1B_Exon2_NM_183416.4	-0.396066819038596	1.19915283208311	0.971388093532731	1.03852416293486	1.2422440246722	0.767421377619128	0.983611606962925	0.799540298787187	0.902953620404104	0.871441462887003	106	0.528301886792453	-1.64538268006261	1.01046306540939	0.230428425546279	1.18427131444834
chr1	10316304	10316381	33	KIF1B_Exon3_NM_183416.4	0.0942159486203347	1.71246397875464	1.40124964948036	1.42761815608223	1.71575264717462	1.20719869057485	1.30748074412882	1.28283672345729	1.34950309830202	1.5009778217089	77	0.415584415584416	0.391401860983617	0.217520225827247	0.717116747772955	0.983634939811571
chr1	10318550	10318730	34	KIF1B_Exon4_NM_183416.4	-0.197988600517485	0.8928840852189	0.747014121910677	0.689766294086154	0.948945126649602	0.436645905516014	0.729284588695508	0.825045871262606	0.836946011488774	0.825463449260263	180	0.438888888888889	-0.822505189735574	-0.236762084965135	1.28821816100219	1.00960402232318
chr1	10321962	10322028	35	KIF1B_Exon5_NM_183416.4	0.608819406860111	1.57707686932318	1.42337216662029	1.21686158076341	1.83341565319938	1.25583374313729	1.64616231731363	1.49195117367603	1.65158851988846	1.55241635734433	66	0.303030303030303	2.52922198775759	-0.847419181809925	0.883823170163108	1.4116185534577
chr1	10327437	10327616	36	KIF1B_Exon6_NM_183416.4	0.0498690546892345	0.973875476434249	0.890693613834438	0.737171924521798	1.03788961866771	0.824782351201347	1.2524644875436	1.02478661622668	1.14471653150422	1.08635495611961	179	0.458100558659218	0.207171302700734	-0.826880155528151	0.711579857804279	0.946789089223227
chr1	10328209	10328321	37	KIF1B_Exon7_NM_183416.4	0.121359043901344	1.45152362088084	1.17790636473786	1.11883032847413	1.37335828536316	0.910280181142149	1.62096358545294	1.32817836626914	1.31486813758275	1.21259926392752	112	0.446428571428571	0.504162578902556	-0.275169899556006	1.25292524762286	1.00834903494471
chr1	10331559	10331637	38	KIF1B_Exon8_NM_183416.4	-0.148547335972899	1.54189310907592	1.34332437887856	1.14569758854337	1.57596071205068	0.84687551069832	1.39801599647357	1.23661603691362	1.35011841727722	1.29596720596346	78	0.461538461538462	-0.617111058110205	0.0410776099311077	0.631947021190169	0.97633045171962
chr1	10332298	10332364	39	KIF1B_Exon9_NM_183416.4	-0.168264242055872	1.61488768366891	1.60129368744783	1.31833277446877	1.63370984495114	0.810146964779794	1.09248695550837	1.25924432394543	1.44031693999389	1.26190016002357	66	0.424242424242424	-0.699021115236658	0.435957870660843	0.749706361873662	0.988863435426495
chr1	10335485	10335561	40	KIF1B_Exon10_NM_183416.4	-0.0879609805509618	1.12647660005967	1.09969719720061	0.697384978284591	1.09580015847279	0.480277782382992	0.742613900912994	1.02999449447823	1.06079086311144	1.04984026989114	76	0.342105263157895	-0.365416810908801	-0.84376470060272	0.662635847352236	0.952606497681604
chr1	10336378	10336457	41	KIF1B_Exon11_NM_183416.4	-0.254332099040889	1.6522970765475	1.44835458363288	1.31067627518107	1.54434904271053	0.908736467175993	1.43425954737626	1.31856129043964	1.4372018590465	1.36534107957841	79	0.531645569620253	-1.05657331195186	0.725534468186201	0.56165946303096	1.05579521879198
chr1	10338043	10338186	42	KIF1B_Exon12_NM_183416.4	0.0145286091123673	1.16359731889738	1.04066348221918	1.05776401803669	1.16458762742761	0.624928602300127	1.09505953075682	0.999325786141491	1.16034680628061	1.03380381717601	143	0.440559440559441	0.0603562849746309	0.239987740390261	1.82260160339112	0.930138157402337
chr1	10342457	10342591	43	KIF1B_Exon13_NM_183416.4	-0.0784583010607895	1.2276317625474	1.04483404982373	0.951931368746558	1.25369292961217	1.06558114032683	1.10111820144455	0.969390128263592	1.16620395143342	1.07667119071232	134	0.5	-0.325939774470179	0.370048543482141	0.252225924756816	0.951091678153608
chr1	10348711	10348712	44	KIF1B_CNV182_NM_XXX	NA	122.924177141631	96.9507546361161	100.404160684045	104.139405103491	54.8215926925444	21.735473892882	24.7100894387324	21.0245806967681	20.4231940409664	1	0	NA	NA	NA	0.930017141332209
chr1	10351139	10351219	45	KIF1B_Exon14_NM_183416.4	-0.16580347875309	1.47818939277224	1.41212851495689	1.26355418474189	1.41531312416394	0.783748322400853	1.11474777070511	0.8979857064201	1.05278181036992	0.964949076247495	80	0.425	-0.688798351996963	1.01386743800501	0.445157112989252	0.987293979034961
chr1	10352104	10352180	46	KIF1B_Exon15_NM_183416.4	-0.118431901944703	1.88169786554396	1.62140957089422	1.51524613741795	1.82184353329374	1.29239500316854	1.47756367139831	1.22841511109646	1.43018798955703	1.27377880104209	76	0.5	-0.492002336120206	1.28224819190582	0.0836047029744552	0.96083781632392
chr1	10355143	10355223	47	KIF1B_Exon16_NM_183416.4	0.0379125234219581	1.4102671436149	1.51315663777863	0.98821447885352	1.41179403637782	0.839688723107531	1.06301489031831	1.29588626943728	1.24377320074677	1.24287939270713	80	0.3875	0.157500215613566	-0.209097421487252	0.152812742299086	0.939105385072641
chr1	10355717	10355824	48	KIF1B_Exon17_NM_183416.4	-0.185549216407942	1.48211096811299	1.41755230378949	1.11145630383248	1.36505923503128	0.982442395588465	1.27582702035252	1.1937450979642	1.34177220228273	1.18550136034762	107	0.560747663551402	-0.770828184289446	0.841554832809528	-0.512244952620802	1.00062776472252
chr1	10356639	10356723	49	KIF1B_Exon18_NM_183416.4	-0.114641680950255	1.89894796056805	1.80698602766379	1.26754055306603	1.64163160100648	1.2930668020492	1.59377417036429	1.40522229592505	1.38936439224967	1.51158997689255	84	0.547619047619048	-0.476256599092771	1.01691415565755	-0.918654409693666	0.959321575961165
chr1	10356954	10357135	50	KIF1B_Exon19_NM_183416.4	-0.251286540766193	1.08875737875773	1.06286901555947	0.791464799383069	0.989940073958393	0.497591409600837	0.816378091964336	0.708774010611255	0.725600853347416	0.758446626827583	181	0.480662983425414	-1.04392113157364	1.41781711133227	0.176819716253927	1.05304976514602
chr1	10357231	10357304	51	KIF1B_Exon20_NM_183416.4	-0.278521740327912	1.57251551169332	1.56690094293475	1.26860711137193	1.43077432180957	0.798236311453739	0.995707027069251	0.77624650106225	0.795531573682369	0.921871374435143	73	0.424657534246575	-1.15706447883933	1.63876776110155	-0.442249217130001	1.07830711302343
chr1	10363220	10364705	52	KIF1B_Exon21_NM_183416.4	0.251872819663983	0.900520785535679	0.892682790917419	0.617459260307748	0.837945751631454	0.643189040448443	0.762676456619446	0.679896016336556	0.695183356481571	0.69204470051603	1485	0.468686868686869	1.04635671339403	2.61995114650985	-1.64445171187849	1.1530768531853
chr1	10380100	10380194	53	KIF1B_Exon23_NM_001365951.2	-0.0569612873063048	1.58560181957203	1.32866295675504	1.37760301627073	1.45718822679493	1.07169508800648	1.29931470739792	1.16580022561289	1.11403384942176	1.2507860882985	94	0.478723404255319	-0.236634605734875	0.945702245372119	0.651540053960861	0.945728271460006
chr1	10381766	10381915	54	KIF1B_Exon24_NM_001365951.2	-0.274660001016131	0.873889042103825	0.75332493786126	0.67560916849206	0.982338647899022	0.573170101200414	0.858794104835144	0.907337559414524	0.863718362767113	0.937262932816142	149	0.476510067114094	-1.14102163285201	-0.658813080309705	0.825773133607124	1.07463842306831
chr1	10383941	10384120	55	KIF1B_Exon25_NM_001365951.2	0.0857714032784929	1.09777420363704	1.07332731232925	0.835091272148603	1.12582213216552	0.907859575714523	1.22643213391217	1.02686248378149	1.03645598047987	1.09333330817433	179	0.463687150837989	0.356320637365347	-0.00764142376796798	0.244445544599564	0.976301243342308
chr1	10384815	10384953	56	KIF1B_Exon26_NM_001365951.2	-0.247964419340167	1.31396557146021	1.24277657033212	1.08471465254795	1.13667926435527	0.752290292112149	0.964347541638568	0.901575854171905	0.940666916195606	0.970108505668827	138	0.543478260869565	-1.03012002329419	1.66356704356932	0.078027789633709	1.05008287824676
chr1	10386168	10386417	57	KIF1B_Exon27_NM_001365951.2	-0.0931872793739271	1.10566874130281	0.877407422507237	1.12479824904976	0.996805063156198	0.928782891251103	1.05463359427231	0.952951733596071	0.944636295238986	0.917404568793027	249	0.570281124497992	-0.387128454375963	1.03604098962403	0.294718244478094	0.953966801176282
chr1	10394577	10394696	58	KIF1B_Exon28_NM_001365951.2	0.0248977527408136	1.38677234507352	1.02273033556296	1.14051170214885	1.51710589722255	1.4380757072424	1.75978739332563	1.57479266741653	1.61854014226575	1.38952037168706	119	0.563025210084034	0.103432878400814	-0.582586252420501	0.162197366349126	0.93313271826411
chr1	10396714	10396800	59	KIF1B_Exon29_NM_001365951.2	0.0177512992931373	1.25571331258661	1.25250007728119	0.932653746068334	1.32996222546967	0.743161718690461	1.19524787553438	0.96819709886273	0.925526438903106	0.955725885709117	86	0.372093023255814	0.0737443254560783	-0.0864077555904019	0.0461862911196926	0.931132550975327
chr1	10397131	10397261	60	KIF1B_Exon30_NM_001365951.2	-0.0522344921017485	1.19388349971823	1.01815717018288	0.846796625162269	1.20091946827097	0.943456373456858	1.11353919629151	1.01684376146085	1.08742064914996	1.00986953361824	130	0.469230769230769	-0.216998053042432	-0.0987858594882863	0.201686651913819	0.944486499246617
chr1	10397428	10397591	61	KIF1B_Exon31_NM_001365951.2	0.213700945736561	1.226026692356	1.05750309970614	0.773902663418233	1.21811859653023	1.14683541326063	1.38292885974683	1.34574375804527	1.40835788085753	1.37537860471753	163	0.460122699386503	0.887779076473643	-0.959783568270294	0.310897304428132	1.10644475971573
chr1	10399826	10399917	62	KIF1B_Exon32_NM_001365951.2	-0.0722949658820572	1.6816631097839	1.56562972773779	1.22810808755201	1.59128860690332	1.01891444144306	1.43277128390749	1.10997702703386	1.28726797909668	1.1485773171878	91	0.483516483516484	-0.300335395443623	1.07351148355442	-0.00708309628082003	0.949574103544789
chr1	10402107	10402226	63	KIF1B_Exon33_NM_001365951.2	-0.00651698692949229	1.09521191545074	1.04435447309273	0.802403182891924	1.1820263695967	0.665173672268482	1.11110569864053	0.99218183094171	1.07885278105879	1.18404455468404	119	0.420168067226891	-0.027073556542832	-0.777743706433046	0.798057198972604	0.931123228592311
chr1	10403289	10403345	64	KIF1B_Exon34_NM_001365951.2	-0.427523303823252	2.32301279657681	2.1260562682219	2.21056580974513	2.16309642749546	1.54918282314178	2.01183423726429	1.8894194327817	1.88384945734652	1.81792301697112	56	0.660714285714286	-1.77606253697656	0.151068629810927	-2.21657045954719	1.20877428356242
chr1	10405902	10406011	65	KIF1B_Exon35_NM_001365951.2	-0.145975746177678	1.27951392908008	1.26053437649152	1.0142610186182	1.4207839995879	0.784790789730536	1.28701140686363	1.19314772760659	1.10973590738839	0.998440524545744	109	0.495412844036697	-0.606427887731142	0.410047219548318	0.37127854503755	0.974882878207457
chr1	10407818	10407885	66	KIF1B_Exon36_NM_001365951.2	-0.324564856234652	1.89416341928649	1.42809313566381	1.39236557052921	1.72965313384641	0.934427340162544	1.45549844121966	1.45165882854634	1.30664902189619	1.37077487960387	67	0.522388059701492	-1.34834166189889	0.728054080811855	0.510023155590038	1.12310961727845
chr1	10408706	10408791	67	KIF1B_Exon37_NM_001365951.2	0.0502840863028264	1.78853044055604	1.45399482488909	1.5333155397355	1.98724957333943	1.46870973620082	1.66266547160352	1.72274823759053	1.72485959630623	1.76677712075926	85	0.517647058823529	0.20889547093664	0.327179585965387	0.713889279654946	0.947017439181265
chr1	10412688	10412794	68	KIF1B_Exon38_NM_001365951.2	-0.0873117447749911	1.43837584798316	1.17859020007298	1.10762748176132	1.36345034155955	0.743233311275832	1.18750639758594	1.11824635139107	1.09866193267858	1.01285184226015	106	0.462264150943396	-0.362719686964785	0.563001692223654	0.920067008416555	0.952512740944909
chr1	10420986	10421101	69	KIF1B_Exon39_NM_001365951.2	-0.26755453241497	1.11895616389566	0.833595273506793	0.818483744117622	1.11564819426588	0.917746863767529	1.07964272111574	0.93729782430236	1.02780237790636	0.965627948539776	115	0.504347826086956	-1.11150334349251	-0.307137066300321	0.329049042353863	1.06795884995267
chr1	10421749	10421883	70	KIF1B_Exon40_NM_001365951.2	-0.117105384745617	1.30512845810336	0.898779070039932	0.835965980511231	1.27432041839921	1.19151661952968	1.26103543036825	1.12953014230094	1.2246068520219	1.11675505322369	134	0.544776119402985	-0.486491578037824	-0.235727674714265	-0.343562679559997	0.960320958670755
chr1	10423340	10423402	71	KIF1B_Exon41_NM_001365951.2	0.067583975430901	2.03133780275558	1.67186709833761	1.77300964545697	1.97068916022827	1.2300873058619	2.15386788019005	1.92682361255214	2.17538843012493	1.89635310161385	62	0.451612903225806	0.280764500529759	-0.264211341130435	1.73801134029169	0.960498078602587
chr1	10425157	10425303	72	KIF1B_Exon42_NM_001365951.2	-0.479273114809959	0.861244470289259	0.684153833765551	0.724969544154074	0.915401066955349	0.628371624376383	0.792450088603828	0.757794739971426	0.852324870520121	0.776211419448987	146	0.541095890410959	-1.99104707645586	0.019586444664717	0.393821917393871	1.25567159782352
chr1	10425466	10425706	73	KIF1B_Exon43_NM_001365951.2	-0.0406349250639701	0.96868866946363	0.72833876886291	0.803782656857033	1.10382053558024	0.945936636949729	1.16520329602063	1.04558565586616	1.10402340291005	1.05394923376547	240	0.545833333333333	-0.168809904521144	-0.393763707929	0.452871705275725	0.941027903124195
chr1	10428524	10428596	74	KIF1B_Exon44_NM_001365951.2	0.0274603099507455	1.98344148156565	1.55594383478834	1.5165847616496	2.11927286675342	1.56102206138658	2.28093037228038	1.95896786050937	2.03629257897264	1.95652880391606	72	0.527777777777778	0.114078524658499	-0.192982748354537	0.568485357374237	0.933654376559079
chr1	10431198	10431320	75	KIF1B_Exon45_NM_001365951.2	-0.289051413961057	1.01054450112407	0.75873211993455	0.834135318644735	1.10869621160383	0.806626952812823	1.18932227259602	1.08402966425106	1.01974078348612	1.09042470815808	122	0.532786885245902	-1.2008079629937	-0.757585122658165	0.797768326337271	1.08855802512758
chr1	10434373	10434523	76	KIF1B_Exon46_NM_001365951.2	0.0438118898260276	1.15947472043001	0.985575397285277	0.839230191439336	1.38255361604586	0.79497525004268	1.1488020569054	1.15520184209813	1.14284279119803	1.10922301580295	150	0.46	0.182007987630826	-0.375821623744589	0.629924060438034	0.942355273284502
chr1	10434911	10435104	77	KIF1B_Exon47_NM_001365951.2	-0.392192027667429	0.718038929491326	0.555479797033812	0.485257724431283	0.783316120682888	0.597325608582101	0.695251790299002	0.639676435857949	0.710254009961154	0.67407445908531	193	0.476683937823834	-1.62928561182941	-0.827853594549618	-0.0817101004861939	1.18120400343844
chr1	10435312	10435431	78	KIF1B_Exon48_NM_001365951.2	0.0791359960062556	1.4040224400976	1.08486166029638	1.06752598797895	1.43580932376776	1.2523911838883	1.57069590647144	1.3770328479789	1.48361830196401	1.53516415002253	119	0.504201680672269	0.328755126506845	-0.45908187919024	0.862754158918357	0.970531946453667
chr1	10436602	10436645	79	KIF1B_Exon49_NM_001365951.2	0.0147009539465984	3.07680183262928	2.3718271988353	2.18288430586639	2.96466406134008	2.42408403062271	3.50125995630739	2.68819618449578	2.96399571225778	2.92745520159077	43	0.511627906976744	0.0610722581175729	-0.244932740084724	0.401836618692384	0.930189909788723
chr1	10633244	10633245	80	PEX14_CNV183_NM_XXX	NA	70.9611408974119	82.634661895456	49.3911035360806	74.4511008714811	41.4425135235306	13.4582130309946	13.3149604745049	11.9253160820664	13.802831446647	1	1	NA	NA	NA	0.930017141332208
chr1	11167541	11167557	81	MTOR_Exon58_NM_004958.4	-0.147458922079881	7.86137143024717	7.18296362035337	6.15426753541471	7.28931047334435	3.60699042056601	6.3727244506105	5.89883714044928	6.24992151436422	5.70498816721567	16	0.5	-0.612589453971139	1.06272496137163	0.700480165312864	0.975716957613791
chr1	11168237	11168343	82	MTOR_Exon57_NM_004958.4	0.0688886829291434	1.37648163910743	1.17824828240542	1.00742766946295	1.45061265310603	1.11616931598702	1.58690881723186	1.48193932617735	1.45287053977416	1.51721552869103	106	0.481132075471698	0.286184654445623	-0.736263315806535	0.695310814820982	0.961659615882516
chr1	11169346	11169427	83	MTOR_Exon56_NM_004958.4	0.132572021936358	1.46888463472581	1.4085657117549	1.05869453201031	1.62122912957051	1.23909138602343	1.73341814117257	1.60521157141677	1.74370941169104	1.66203023201205	81	0.432098765432099	0.550744718490816	-1.2119060260311	0.460860121522608	1.01917002784812
chr1	11169705	11169786	84	MTOR_Exon55_NM_004958.4	-0.0632941793708083	1.52801767651619	1.33384192717324	1.0909914975994	1.7510917630247	0.934066567355333	1.52941980534462	1.31008812937492	1.33385335164316	1.36979666303382	81	0.45679012345679	-0.262943375913941	-0.28259059451731	0.298271519552732	0.947296328762946
chr1	11172908	11172974	85	MTOR_Exon54_NM_004958.4	0.157895865886993	2.59796885665768	1.93297454726213	2.652520422954	2.35420186771858	2.04761643495782	2.62531304104306	2.47438694653062	2.31269446588369	2.28627730529955	66	0.545454545454545	0.655947710072199	0.923581262116717	1.31757476035559	1.04500232362785
chr1	11174374	11174510	86	MTOR_Exon53_NM_004958.4	-0.0157367168597477	1.32529774172788	1.07903684860262	1.00179487792836	1.28343201611505	1.12052187444933	1.38698219180809	1.28504851091152	1.39704127968141	1.46795151447988	136	0.544117647058823	-0.0653751339860535	-0.118210919969439	0.409158644005469	0.933215379552523
chr1	11174869	11174944	87	MTOR_Exon52_NM_004958.4	0.157847861261634	1.66850585781852	1.64351160880962	1.25919409438737	1.69939948362542	1.09767497386659	1.68651744771098	1.60522686278683	1.68652126396724	1.67382752384679	75	0.413333333333333	0.655748284179066	-0.543755664131272	0.755572161868992	1.04495336496741
chr1	11175452	11175525	88	MTOR_Exon51_NM_004958.4	0.153503520326656	2.21596768635886	1.75556455456821	1.61693652161304	2.2750047964279	2.11756128702448	2.40464716870457	2.17900452238075	2.1989854034033	2.22489699231424	73	0.534246575342466	0.637700563473628	-0.0436866338072828	0.0471161368218017	1.0405447752549
chr1	11177060	11177143	89	MTOR_Exon50_NM_004958.4	0.0365946701973328	1.64104518445996	1.49252417226098	1.41393002388489	1.60837344073708	1.01939585625121	1.6628392860427	1.31470778123159	1.35372093326168	1.32399727036883	83	0.44578313253012	0.152025450330459	0.358425089231525	0.901397339967273	0.938199033201458
